,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66 E 56th Avenue,"$2,388,000",9,6,33 ft x 110 ft (3640 ft²),Built in 2017 (3 yrs old),"$6,126",Vancouver East,South Vancouver,House,Freehold NonStrata,"2 Storey w/Bsmt.,Laneway House",110,33.00 feet,R2521947,Mindy Minhas,Sutton Group-West Coast Realty,22 Days on REW,"Central Location, Drapes/window Coverings, Garage Door Opener, Lane Access, Private Yard, Smoke Alarm","Golf Course Nearby, Recreation Nearby, Shopping Nearby","Microwave, Washer/Dryer/Fridge/Stove/Dishwasher",1,,,,,,,,,,
747 E 60th Avenue,"$1,349,000",3,4,0 ft²,Built in 2020 (0 yrs old),"$4,863",$0,Vancouver East,South Vancouver,Duplex,Freehold Strata,2 Storey w/Bsmt.,R2520118,Deepak Jagpal PREC*,SRS Westside Realty,32 Days on REW,"Drapes/window Coverings, Security System, Smoke Alarm",Air Conditioning,Washer/Dryer/Fridge/Stove/Dishwasher,1,Yes,,,,,,,,,,
620 E 54th Avenue,"$1,298,000",3,4,0 ft²,Built in 2020 (0 yrs old),$0,$0,Vancouver East,South Vancouver,Duplex,Freehold Strata,3 Storey,Heat Recovery Ventilator,R2518650,Mukhtiar Sian,Sutton Group-West Coast Realty,38 Days on REW,"Air Conditioning, Drapes/window Coverings, Garage Door Opener, Heat Recovery Ventilator, Security System, Smoke Alarm, Vacuum - Roughed In","Central Location, Golf Course Nearby, Recreation Nearby, Shopping Nearby","Disposal - Waste, Washer/Dryer/Fridge/Stove/Dishwasher",Yes,,,,,,,,,,
622 E 54th Avenue,"$1,298,000",3,4,0 ft²,Built in 2020 (0 yrs old),$0,$0,Vancouver East,South Vancouver,Duplex,Freehold Strata,3 Storey,Heat Recovery Ventilator,R2518652,Mukhtiar Sian,Sutton Group-West Coast Realty,38 Days on REW,"Air Conditioning, Drapes/window Coverings, Garage Door Opener, Heat Recovery Ventilator, Security System, Smoke Alarm, Vacuum - Roughed In","Central Location, Golf Course Nearby, Recreation Nearby, Shopping Nearby","Disposal - Waste, Washer/Dryer/Fridge/Stove/Dishwasher",Yes,,,,,,,,,,
870 E 58th Avenue,"$998,800",3,3,0 ft²,Built in 2020 (0 yrs old),$0,$0,Vancouver East,South Vancouver,Duplex,Freehold Strata,3 Storey,Heat Recovery Ventilator,R2518505,Patricia Houlihan PREC*,Coldwell Banker Prestige Realty,39 Days on REW,"Garage Door Opener, Heat Recovery Ventilator","Central Location, Recreation Nearby, Shopping Nearby",Washer/Dryer/Fridge/Stove/Dishwasher,"Garden, In Suite Laundry",,,,,,,,,,
301 E 61st Avenue,"$1,588,888",5,5,32 ft x 108 ft (3548 ft²),Built in 1991 (29 yrs old),"$5,254",Vancouver East,South Vancouver,House,Freehold NonStrata,2 Storey w/Bsmt.,108.5,32.70 feet,R2517553,Harbinder Mann,Royal Pacific Realty (Kingsway) Ltd.,41 Days on REW,Drapes/window Coverings,Washer/Dryer/Fridge/Stove/Dishwasher,2,,,,,,,,,,,
442 E 56th Avenue,"$2,488,000",7,8,33 ft x 115 ft (3795 ft²),Built in 2020 (0 yrs old),"$4,934",Vancouver East,South Vancouver,House,Freehold NonStrata,2 Storey w/Bsmt.,115,33.00 feet,R2516183,Jazz Pabla,Team 3000 Realty Ltd.,47 Days on REW,"Central Location, Fireplace Insert, Lane Access, Private Setting, Private Yard, Smoke Alarm, Sprinkler - Fire, Vacuum - Built In","Air Conditioning, Central Air Conditioning, Recreation Nearby, Shopping Nearby, Storage","In Suite Laundry, Range Top, Washer/Dryer/Fridge/Stove/Dishwasher",2,Yes,,,,,,,,,
112 E 62nd Avenue,"$2,398,000",6,6,33 ft x 115 ft (3809 ft²),Built in 2015 (5 yrs old),"$5,972",Vancouver East,South Vancouver,House,Freehold NonStrata,"2 Storey w/Bsmt.,Basement Entry",Heat Recovery Ventilator,115.45,33.00 feet,R2515622,Major Olak,RE/MAX Real Estate Services,51 Days on REW,"Drapes/window Coverings, Garage Door Opener, Heat Recovery Ventilator, Lane Access, Private Yard, Retirement Community, Security System, Smoke Alarm","Golf Course Nearby, Recreation Nearby, Shopping Nearby",Washer/Dryer/Fridge/Stove/Dishwasher,1,,,,,,,,,
1348 E 61st Avenue,"$1,698,000",5,4,33 ft x 115 ft (3795 ft²),Built in 1997 (23 yrs old),"$5,964",Vancouver East,South Vancouver,House,Freehold NonStrata,2 Storey,115,33.00 feet,R2512922,Sterling Wong PREC*,Oakwyn Realty Ltd.,60 Days on REW,"Central Location, Drapes/window Coverings, Fireplace Insert, Garage Door Opener, Intercom, Lane Access, Pantry, Paved Road, Private Yard, Security System, Smoke Alarm, Sprinkler - Fire","Golf Course Nearby, Recreation Nearby, Shared Laundry","Microwave, Washer/Dryer/Fridge/Stove/Dishwasher",1,,,,,,,,,,
6561 Inverness Street,"$1,499,999",4,4,35 ft x 123 ft (4305 ft²),Built in 2020 (0 yrs old),"$5,443",$0,Vancouver East,South Vancouver,Duplex,Freehold Strata,2 Storey,123,35.00 feet,R2512563,Akash Sidhu PREC*,Oakwyn Realty Ltd.,Darin Chamberlain,Oakwyn Realty Ltd.,61 Days on REW,Washer/Dryer/Fridge/Stove/Dishwasher,Central Airconditioning,1,Yes,,,,,,,
1032 E 61st Avenue,"$1,598,888",4,5,33 ft x 122 ft (4026 ft²),Built in 1973 (47 yrs old),"$6,103",Vancouver East,South Vancouver,House,Freehold NonStrata,2 Storey,122,33.00 feet,R2510043,Kuldip S Sohal PREC*,Royal Pacific Realty (Kingsway) Ltd.,69 Days on REW,Recreation Center,,,,,,,,,,,,,
925 E 58th Avenue,"$1,398,888",5,3,33 ft x 116 ft (3828 ft²),"$4,788",Vancouver East,South Vancouver,House,Freehold NonStrata,2 Storey,116,33.00 feet,R2509442,Kuldip S Sohal PREC*,Royal Pacific Realty (Kingsway) Ltd.,72 Days on REW,Recreation Center,,,,,,,,,,,,,,
6653 Main Street,"$2,900,000",2,4,35 ft x 110 ft (3850 ft²),Built in 1959 (61 yrs old),"$9,285",Vancouver East,South Vancouver,House,Freehold NonStrata,2 Storey,110,35.00 feet,R2508595,Paul Khara PREC*,Sutton Group Seafair Realty,72 Days on REW,"Central Location, Lane Access","Golf Course Nearby, Recreation Nearby, Shopping Nearby",,,,,,,,,,,,
305 688 E 56th Avenue,"$524,900",1,1,Built in 1997 (23 yrs old),"$1,068",$279,Vancouver East,South Vancouver,Apt/Condo,Freehold Strata,"1 Storey,Upper Unit",R2507017,Celia Harding,Coldwell Banker Marquise Realty,80 Days on REW,"Drapes/window Coverings, Fireplace Insert","Central Location, Golf Course Nearby, Recreation Nearby, Shopping Nearby",Washer/Dryer/Fridge/Stove/Dishwasher,"Bike Room, In Suite Laundry, Restaurant, Storage",1,,,,,,,,,,,
6879 Fraser Street,"$2,200,000",5,1,33 ft x 113 ft (3729 ft²),Built in 1947 (73 yrs old),"$4,803",Vancouver East,South Vancouver,House,Freehold NonStrata,Rancher/Bungalow w/Bsmt.,113,33.00 feet,R2497251,Alamgir Khan PREC*,Royal LePage Global Force Realty,101 Days on REW,Central Location,"Recreation Nearby, Shopping Nearby",,,,,,,,,,,,
6891 Fraser Street,"$2,200,000",4,2,33 ft x 113 ft (3729 ft²),Built in 1946 (74 yrs old),"$4,867",Vancouver East,South Vancouver,House,Freehold NonStrata,Rancher/Bungalow w/Bsmt.,113,33.00 feet,R2497253,Alamgir Khan PREC*,Royal LePage Global Force Realty,101 Days on REW,"Central Location, Lane Access","Recreation Nearby, Shopping Nearby","Clothes Washer/Dryer, Refrigerator, Stove",,,,,,,,,,,
6867 Fraser Street,"$2,200,000",5,1,33 ft x 113 ft (3729 ft²),Built in 1947 (73 yrs old),"$4,803",Vancouver East,South Vancouver,House,Freehold NonStrata,"2 Storey,Rancher/Bungalow",113,33.00 feet,R2497252,Alamgir Khan PREC*,Royal LePage Global Force Realty,101 Days on REW,Central Location,"Recreation Nearby, Shopping Nearby","Clothes Washer, Refrigerator, Stove",,,,,,,,,,,
135 E 62nd Avenue,"$1,849,900",6,4,26 ft x 115 ft (3056 ft²),Built in 2007 (13 yrs old),"$5,839",Vancouver East,South Vancouver,House,Freehold NonStrata,3 Storey,115.58,26.44 feet,R2495975,Jeffery Jiang,Multiple Realty Ltd.,109 Days on REW,"Central Location, Drapes/window Coverings, Garage Door Opener, Lane Access, Private Yard, Smoke Alarm","Golf Course Nearby, In Suite Laundry, Recreation Nearby, Shopping Nearby","Microwave, Washer/Dryer/Fridge/Stove/Dishwasher",1,,,,,,,,,,
328 E 49th Avenue,"$1,799,888",5,3,32 ft x 123 ft (3936 ft²),Built in 1982 (38 yrs old),"$5,322",Vancouver East,South Vancouver,House,Freehold NonStrata,"2 Storey,Basement Entry",123,32.00 feet,R2493065,Gurvinder Singh Dhaliwal PREC*,Planet Group Realty Inc.,114 Days on REW,"Central Location, Lane Access","Recreation Nearby, Shopping Nearby",Washer/Dryer/Fridge/Stove/Dishwasher,1,,,,,,,,,,
626 E 62nd Avenue,"$1,798,000",6,4,35 ft x 132 ft (4620 ft²),Built in 1984 (36 yrs old),"$5,997",Vancouver East,South Vancouver,House,Freehold NonStrata,2 Storey,132,35.00 feet,R2490831,Harry Rakhra PREC*,Century 21 AAA Realty Inc.,124 Days on REW,"Central Location, Lane Access, Private Yard","Clothes Washer/Dryer, Refrigerator, Stove",2,,,,,,,,,,,
585 E 52nd Avenue,"$3,200,000",8,7,72 ft x 122 ft (8852 ft²),Built in 1989 (31 yrs old),"$8,157",Vancouver East,South Vancouver,House,Freehold NonStrata,"2 Storey w/Bsmt.,Basement Entry",122,72.55 feet,R2486145,Deepak Jagpal PREC*,SRS Westside Realty,137 Days on REW,2,,,,,,,,,,,,,
769 E 62nd Avenue,"$1,598,000",6,3,33 ft x 122 ft (4026 ft²),Built in 1968 (52 yrs old),"$5,111",Vancouver East,South Vancouver,House,Freehold NonStrata,2 Storey,122,33.00 feet,R2481361,Raman Kooner PREC*,RE/MAX Westcoast,Ajit Thaliwal PREC*,RE/MAX Westcoast,150 Days on REW,"Central Location, Private Setting",Shopping Nearby,Washer/Dryer/Fridge/Stove/Dishwasher,2,,,,,,,,
7316 Culloden Street,"$1,449,000",6,5,41 ft x 105 ft (4347 ft²),Built in 1953 (67 yrs old),"$5,548",Vancouver East,South Vancouver,House,Freehold NonStrata,2 Storey,105,41.40 feet,R2461437,Kam Garcha,Sutton Group-West Coast Realty,207 Days on REW,"Central Location, Garden","In Suite Laundry, Washer/Dryer/Fridge/Stove/Dishwasher",1,,,,,,,,,,,
454 E 63rd Avenue,"$2,000,000",7,4,44 ft x 145 ft (6478 ft²),Built in 1975 (45 yrs old),"$6,373",Vancouver East,South Vancouver,House,Freehold NonStrata,2 Storey w/Bsmt.,145.38,44.56 feet,R2445681,Tripat Atwal,YPA Your Property Agent,283 Days on REW,2,,,,,,,,,,,,,
350 E 61st Avenue,"$1,498,888",4,4,33 ft x 99 ft (3279 ft²),Built in 1965 (55 yrs old),"$4,497",Vancouver East,South Vancouver,House,Freehold NonStrata,2 Storey,99.35,33.00 feet,R2435290,Ming Hong,Sutton Group Seafair Realty,319 Days on REW,"Central Location, Private Setting, Private Yard, Security System, Smoke Alarm, Storage Shed","Recreation Nearby, Shopping Nearby",Washer/Dryer/Fridge/Stove/Dishwasher,2,,,,,,,,,,
232 5555 Victoria Drive,"$799,000",3,2,Built in 2001 (19 yrs old),"$1,922",$429,Vancouver East,Victoria East,Apt/Condo,Freehold Strata,Corner Unit,R2522463,Sepy Kopahi PREC*,RE/MAX City Realty,19 Days on REW,"Central Location, Recreation Nearby, Shopping Nearby",Washer/Dryer/Fridge/Stove/Dishwasher,"Elevator, In Suite Laundry, Wheelchair Access",1,,,,,,,,,,,,
2253 E 35th Avenue,"$795,000",2,2,66 ft x 132 ft (8052 ft²),Built in 2020 (0 yrs old),$0,Vancouver East,Victoria East,Duplex,Freehold NonStrata,2 Storey,Heat Recovery Ventilator,132,66.00 feet,R2515818,Rimpy Hothi PREC*,Sutton Group-West Coast Realty,5 Days on REW,"Drapes/window Coverings, Heat Recovery Ventilator, Smoke Alarm, Sprinkler - Fire","Central Location, Lane Access, Private Yard, Recreation Nearby, Shopping Nearby","Microwave, Washer/Dryer/Fridge/Stove/Dishwasher",,,,,,,,,,
905 4638 Gladstone Street,"$799,900",3,2,Built in 2018 (2 yrs old),"$2,665",$752,Vancouver East,Victoria East,Apt/Condo,Freehold Strata,"1 Storey,Inside Unit",R2523618,Kim Lee,Oakwyn Realty Downtown Ltd.,13 Days on REW,"Air Conditioning, Central Location, Recreation Nearby, Shopping Nearby",Washer/Dryer/Fridge/Stove/Dishwasher,"Central Airconditioning, Concierge, Exercise Centre, In Suite Laundry, Oudoor Pool, Sauna/Steam Room",Yes,,,,,,,,,,,,
1110 2220 Kingsway,"$818,000",2,2,Built in 2018 (2 yrs old),"$2,437",$678,Vancouver East,Victoria East,Apt/Condo,Freehold Strata,"Corner Unit,Upper Unit",R2522327,Elaine Wu PREC*,LeHomes Realty Premier,18 Days on REW,"Smoke Alarm, Sprinkler - Fire","Air Conditioning, Recreation Nearby, Shopping Nearby",Washer/Dryer/Fridge/Stove/Dishwasher,"Central Airconditioning, Club House, Exercise Centre, In Suite Laundry, Oudoor Pool, Sauna/Steam Room",Yes,,,,,,,,,,,
232 5555 Victoria Drive,"$799,000",3,2,Built in 2001 (19 yrs old),"$1,922",$429,Vancouver East,Victoria East,Apt/Condo,Freehold Strata,Corner Unit,R2522463,Sepy Kopahi PREC*,RE/MAX City Realty,19 Days on REW,"Central Location, Recreation Nearby, Shopping Nearby",Washer/Dryer/Fridge/Stove/Dishwasher,"Elevator, In Suite Laundry, Wheelchair Access",1,,,,,,,,,,,,
2218 E 38th Avenue,"$1,780,000",7,3,40 ft x 141 ft (5640 ft²),Built in 1912 (108 yrs old),"$6,316",Vancouver East,Victoria East,House,Freehold NonStrata,3 Storey,141,40.00 feet,R2521158,Tita Cool,Engel & Volkers Vancouver,26 Days on REW,"Central Location, Private Setting, Private Yard, Security System, Smoke Alarm, Sprinkler - Fire, Wet Bar","Recreation Nearby, Shopping Nearby","Free Standing Fireplace or Woodstove, Washer/Dryer/Fridge/Stove/Dishwasher",1,,,,,,,,,,
4140 Gladstone Street,"$3,288,000",10,7,50 ft x 139 ft (6994 ft²),Built in 2020 (0 yrs old),"$7,243",Vancouver East,Victoria East,House,Freehold NonStrata,2 Storey w/Bsmt.,139.87,50.00 feet,R2520968,Michelle Yu PREC*,RE/MAX Real Estate Services,26 Days on REW,1,,,,,,,,,,,,,
1896 E 40th Avenue,"$1,780,000",6,6,33 ft x 137 ft (4512 ft²),Built in 1961 (59 yrs old),"$5,553",Vancouver East,Victoria East,House,Freehold NonStrata,2 Storey,137,33.00 feet,R2517069,Andy Dai PREC*,Nu Stream Realty Inc.,43 Days on REW,Washer/Dryer/Fridge/Stove/Dishwasher,1,,,,,,,,,,,,
316 2220 Kingsway,"$549,000",1,1,Built in 2018 (2 yrs old),"$1,343",$450,Vancouver East,Victoria East,Apt/Condo,Freehold Strata,1 Storey,R2516239,Bob Tai,Royal Pacific Tri-Cities Realty,47 Days on REW,Drapes/window Coverings,"Air Conditioning, Central Location, Recreation Nearby, Shopping Nearby",Washer/Dryer/Fridge/Stove/Dishwasher,"Bike Room, Central Airconditioning, Concierge, Exercise Centre, Oudoor Pool, Swirlpool/Hot Tub",Yes,,,,,,,,,,,
312 2238 Kingsway,"$525,000",2,2,Built in 1997 (23 yrs old),"$1,213",$342,Vancouver East,Victoria East,Apt/Condo,Freehold Strata,"Corner Unit,End Unit",R2515965,Raj Batra,Stonehaus Realty Corp.,48 Days on REW,"Central Location, Recreation Nearby, Shopping Nearby","Bike Room, Elevator, Garden, In Suite Laundry, Restaurant, Storage",1,,,,,,,,,,,,,
2251 E 35 Avenue,"$1,450,000",4,4,66 ft x 132 ft (8052 ft²),Built in 2020 (0 yrs old),$0,Vancouver East,Victoria East,Duplex,Freehold NonStrata,3 Storey w/Bsmt.,132,66.00 feet,R2515755,Rimpy Hothi PREC*,Sutton Group-West Coast Realty,48 Days on REW,"Intercom, Pantry, Security System, Smoke Alarm, Sprinkler - Fire",Recreation Nearby,"Compactor - Garbage, Microwave, Washer/Dryer/Fridge/Stove/Dishwasher",,,,,,,,,,,
2249 E 35 Avenue,"$1,299,000",4,4,66 ft x 122 ft (8052 ft²),Built in 2020 (0 yrs old),"$9,450",Vancouver East,Victoria East,Duplex,Freehold NonStrata,2 Storey w/Bsmt.,122,66.00 feet,R2515347,Rimpy Hothi PREC*,Sutton Group-West Coast Realty,52 Days on REW,"Drapes/window Coverings, Garage Door Opener, Intercom, Security System, Smoke Alarm, Sprinkler - Inground","Lane Access, Recreation Nearby, Shopping Nearby","Compactor - Garbage, Microwave, Washer/Dryer/Fridge/Stove/Dishwasher",,,,,,,,,,,
5218 Gladstone Street,"$1,384,000",6,3,40 ft x 120 ft (4806 ft²),Built in 2018 (2 yrs old),"$4,165",Vancouver East,Victoria East,Duplex,Freehold NonStrata,2 Storey w/Bsmt.,120,40.05 feet,R2514615,Tony Tran,Royal Pacific Realty (Kingsway) Ltd.,54 Days on REW,Washer/Dryer/Fridge/Stove/Dishwasher,,,,,,,,,,,,,
1635 E 21st Avenue,"$3,199,800",4,3,49 ft x 122 ft (6039 ft²),Built in 1923 (97 yrs old),"$6,431",Vancouver East,Victoria East,House,Freehold NonStrata,3 Storey,122,49.50 feet,R2513481,Vipin Bajpai,Sutton Group Seafair Realty,58 Days on REW,"Central Location, Drapes/window Coverings, Garden, Security System, Smoke Alarm","Recreation Nearby, Shared Laundry, Shopping Nearby, Storage, Workshop Attached",Washer/Dryer/Fridge/Stove/Dishwasher,,,,,,,,,,,
4308 Beatrice Street,"$1,198,000",3,3,33 ft x 120 ft (3960 ft²),Built in 2020 (0 yrs old),"$4,806",Vancouver East,Victoria East,Duplex,Freehold NonStrata,3 Storey,Heat Recovery Ventilator,120,33.00 feet,R2510193,Rimpy Hothi PREC*,Sutton Group-West Coast Realty,67 Days on REW,Heat Recovery Ventilator,"Central Location, Recreation Nearby, Shopping Nearby",Washer/Dryer/Fridge/Stove/Dishwasher,1,,,,,,,,,
1608 2221 E 30th Avenue,"$898,888",3,2,Built in 2018 (2 yrs old),"$2,815",$761,Vancouver East,Victoria East,Apt/Condo,Freehold Strata,"Corner Unit,Upper Unit",R2502786,Gina Bourne,Oakwyn Realty Ltd.,90 Days on REW,Air Conditioning,"Central Location, Recreation Nearby, Shopping Nearby","Microwave, Washer/Dryer/Fridge/Stove/Dishwasher","Central Airconditioning, Concierge, Exercise Centre, Oudoor Pool, Playground, Swirlpool/Hot Tub",Yes,,,,,,,,,,,
610 2221 E 30th Avenue,"$568,500",1,1,Built in 2018 (2 yrs old),"$1,434",$413,Vancouver East,Victoria East,Apt/Condo,Freehold Strata,1 Storey,R2497504,James Tan PREC*,Pacific Evergreen Realty Ltd.,Isabella Lui,Pacific Evergreen Realty Ltd.,104 Days on REW,Air Conditioning,"Central Location, Recreation Nearby, Shopping Nearby","Microwave, Washer/Dryer/Fridge/Stove/Dishwasher","Central Airconditioning, Exercise Centre, In Suite Laundry, Oudoor Pool, Sauna/Steam Room, Swirlpool/Hot Tub",Yes,,,,,,,,,
1885 E 35th Avenue,"$2,838,000",10,8,36 ft x 127 ft (4594 ft²),Built in 2016 (4 yrs old),"$6,125",Vancouver East,Victoria East,House,Freehold NonStrata,"2 Storey w/Bsmt.,Laneway House",127.61,36.00 feet,R2484823,Michelle Yu PREC*,RE/MAX Real Estate Services,139 Days on REW,Air Conditioning,Washer/Dryer/Fridge/Stove/Dishwasher,2,Yes,,,,,,,,,,
3880 Fleming Street,"$949,999",2,2,Built in 2014 (6 yrs old),"$2,537",$102,Vancouver East,Victoria East,Townhouse,Freehold Strata,"2 Storey,Corner Unit",Heat Recovery Ventilator,R2483374,Anie Philip PREC*,SRS Hall of Fame Realty,143 Days on REW,"Heat Recovery Ventilator, Security System, Smoke Alarm, Sprinkler - Fire",In Suite Laundry,"Microwave, Washer/Dryer/Fridge/Stove/Dishwasher",1,,,,,,,,,,,
1703 2220 Kingsway,"$599,999",1,1,Built in 2018 (2 yrs old),"$1,445",$380,Vancouver East,Victoria East,Apt/Condo,Freehold Strata,Upper Unit,R2479809,Monica Xiong,Sutton Group-West Coast Realty,156 Days on REW,"Air Conditioning, Drapes/window Coverings, Garage Door Opener, Hot Tub Spa/swirlpool, Oven - Built In","Central Location, Gated Complex, Lane Access, Private Setting, Recreation Nearby, Shopping Nearby, Swimming Pool Equipment","Compactor - Garbage, Microwave, Range Top, Washer/Dryer/Fridge/Stove/Dishwasher","Bike Room, Club House, Concierge, Exercise Centre, Oudoor Pool, Swirlpool/Hot Tub",Yes,,,,,,,,,,,
232 5555 Victoria Drive,"$799,000",3,2,Built in 2001 (19 yrs old),"$1,922",$429,Vancouver East,Victoria East,Apt/Condo,Freehold Strata,Corner Unit,R2522463,Sepy Kopahi PREC*,RE/MAX City Realty,19 Days on REW,"Central Location, Recreation Nearby, Shopping Nearby",Washer/Dryer/Fridge/Stove/Dishwasher,"Elevator, In Suite Laundry, Wheelchair Access",1,,,,,,,,,,,,
302 4638 Gladstone Street,"$778,000",2,2,Built in 2018 (2 yrs old),"$2,276",$678,Vancouver East,Victoria East,Apt/Condo,Freehold Strata,"1 Storey,Corner Unit",R2475980,Ken Cui PREC*,Nu Stream Realty Inc.,Tiffany Tian PREC*,Nu Stream Realty Inc.,165 Days on REW,"Garage Door Opener, Smoke Alarm, Sprinkler - Fire","Air Conditioning, Central Location, Recreation Nearby, Shopping Nearby",Washer/Dryer/Fridge/Stove/Dishwasher,"Bike Room, Central Airconditioning, Elevator, Garden, In Suite Laundry, Oudoor Pool",Yes,,,,,,,,,
2316 Brock Street,"$1,189,000",3,3,18 ft x 29 ft (0 ft²),Built in 2021 (-1 yrs old),$0,$282,Vancouver East,Victoria East,Duplex,Freehold Strata,2 Storey,29.67,18.00 feet,R2437571,Jenny Wun PREC*,Oakwyn Realty Ltd.,235 Days on REW,"Drapes/window Coverings, Security System, Smoke Alarm, Sprinkler - Fire, Vaulted Ceiling","Central Location, Recreation Nearby, Shopping Nearby","Disposal - Waste, Washer/Dryer/Fridge/Stove/Dishwasher",,,,,,,,,,
2310 Brock Street,"$1,388,000",4,4,23 ft x 24 ft (0 ft²),Built in 2021 (-1 yrs old),$0,$365,Vancouver East,Victoria East,Duplex,Freehold Strata,2 Storey w/Bsmt.,24.17,23.00 feet,R2437660,Jenny Wun PREC*,Oakwyn Realty Ltd.,235 Days on REW,"Drapes/window Coverings, Security System, Smoke Alarm, Sprinkler - Fire, Vaulted Ceiling","Central Location, Recreation Nearby, Shopping Nearby",Washer/Dryer/Fridge/Stove/Dishwasher,,,,,,,,,,
803 1678 Pullman Porter Street,"$2,449,000",2,2,Built in 2018 (2 yrs old),"$5,412",$644,Vancouver East,Victoria East,Apt/Condo,Freehold Strata,"Corner Unit,Upper Unit",R2445190,Bao Mach PREC*,Oakwyn Realty Downtown Ltd.,Jasmine Bang PREC*,Oakwyn Realty Downtown Ltd.,284 Days on REW,"Air Conditioning, Drapes/window Coverings, Oven - Built In, Smoke Alarm, Sprinkler - Fire","Central Location, Greenbelt, Recreation Nearby, Shopping Nearby","Microwave, Washer/Dryer/Fridge/Stove/Dishwasher","Bike Room, Central Airconditioning, Concierge, Elevator, Exercise Centre, In Suite Laundry",Yes,,,,,,,,,
4665 Baldwin Street,"$1,698,000",5,2,62 ft x 118 ft (4837 ft²),Built in 1967 (53 yrs old),"$5,105",Vancouver East,Victoria East,House,Freehold NonStrata,2 Storey,118,62.00 feet,R2440227,Rimpy Hothi PREC*,Sutton Group-West Coast Realty,303 Days on REW,"Central Location, Drapes/window Coverings, Greenbelt, Lane Access, Treed","Recreation Nearby, Shopping Nearby","Free Standing Fireplace or Woodstove, Washer/Dryer/Fridge/Stove/Dishwasher",1,,,,,,,,,,
